tweet,label
I am starting off my day by watching a Dragons Den special on Deborah Meaden and eating a Pot Noodle. My life is perfect.,sarcastic
"@Moffstovoi Well done! With the better coaching now available, can we expect a decent wee victory tomorrow? 😅",sarcastic
@stockwa16053563 @PeterGWall @michael_saylor Michael Saylor is efficient in his line of questioning. Feels like more an interrogation 😂⭕️,sarcastic
"I'd like to thank middle aged men watching the Olympics for solving the mental health crisis. Getting someone to shout ""get some perspective"" at every athlete struggling with anxiety will definitely solve their problem.",sarcastic
does ur dad hate you for no reason or are you normal?,sarcastic
I miss walking up 3 flights of stairs for class and having to catch my breath in the bathroom 😩,sarcastic
this is my 3rd time taking a biology course and it’s so EASY wow i love biology so much i’m so glad i’m so good at this subject.,sarcastic
Hot dog eating contest as a form of assisted suicide,sarcastic
Being 20 years old and going to concerts with my mom means I can scream all the no-no lyrics bc iM aN aDuLt,sarcastic
it'd be nice if missguided actually had stock for once🙂🙂🙂,sarcastic
first game not starting when it's supposed to? a UCF tradition,sarcastic
Having a bad week but what else is new!! At least I finally got paid 💕😭,sarcastic
im about to just walk into a place and start working then and there and they'll have no choice but to hire me on the spot,sarcastic
just stuck my entire hand in a hot oven without thinking about the consequences. self preservation is clearly my strong suit,sarcastic
Turnover is the best band to cry to/drive to/daydream to/fall asleep to/ reminisce to/die to,sarcastic
"Congratulations to Trump on his second impeachment. It’s a tremendous achievement borne of hard work, focus and dedication. Record breaking. Historic. Bigly. #ImpeachmentDay #TrumpImpeachment2",sarcastic
yeah i enjoy some oregano on a nice pasta dinner (dumps oregano on mac n cheese),sarcastic
everytime i swipe through bumble when i’m bored i just get sad that no one has the same complex interests as me….rude 😤🙄 /j,sarcastic
Sitting next to the world's loudest mouth-breather on the first day of class did a really good job of demystifying grad school for me today,sarcastic
every date I go on I get a little scared will be phone swap,sarcastic
Nothing warms my heart more than seeing everybody come together and attack Westside’s administration ❤️ #WycoPride #YeeYee,sarcastic
Blatantly obvious that Lionel Messi is now set for a move to Leeds.  The Newell’s old boys network.,sarcastic
"Can’t wait to get home take a big ass antihistamine and roll in some topical steroids.  Damn it, skin! What did I ever do to you?!?!",sarcastic
"“tit for tat, butter for fat, you kill my dog, i eat your cat” is a liberian proverb for “an eye for an eye”. my ancestors were spittin’",sarcastic
@Chris_Ransom @CityView1904 @Uzzell01 @BBCSport Aware she was not a tennis player when she left Canada at 2 yrs old?? aware she did not pick up a tennis racket until 6 years old??.aware last12 years trained at the same tennis club in Bromley Kent England??the girl is British no haters or doubters will take that away from her,sarcastic
was not aware that Crocs were appropriate business casual attire.,sarcastic
On a scale from 1 to 10 how deeply was your childhood influenced by the Hannah Montana 2: Meet Miley Cyrus double album?  This is for research purposes.,sarcastic
"Oh? You're a real anime fan? Name all the Boku no Pico characters, I'll wait.",sarcastic
@kidcuisine98 Based confidence and believing in proper eye contact-pilled!,sarcastic
Replace Pelosi #Nancy,sarcastic
"oh sure, the mic’d up pitcher at the MLB all-star game can say “god dammit” but when my 13 year old softball player says it she gets a “language warning” 😂",sarcastic
@SrutisJay one of them smonks weed so it's super worth it /s,sarcastic
@Dancruz07 Sureeeeeee you do,sarcastic
"Bart is closed rn in Oakland so I can’t go to work, I’m so upset....",sarcastic
Just redownloaded the @achievement app - let's see if it improves my exercise routine!,sarcastic
"Just signed up for Apple's Ping, told it I like 'classical' and it points me towards Lady Gaga. It takes a certain genius to be this crap.",sarcastic
i’m going to cut off contact with every single person i know and emerge in a few months o a year from now having lost the ability to physically speak but be able to play the meanest fucking accordion you’ve ever heard in your pathetic little life,sarcastic
It’s funny that you guys thought sports mattered during a pandemic. I simply can not imagine caring about a winning streak rn.,sarcastic
"ah yes, of the course the summer rain pours when im on foot.",sarcastic
Keanu reeves is killing his role in ozark season 3,sarcastic
getting stopped by tesco security is the highlight of my day,sarcastic
Yay for being locked out of your own  house because you forgot your key,sarcastic
craving an ice pick lobotomy on this Friday afternoon,sarcastic
my favorite thing about my grandparents is that they're so afraid to talk about me being gay that our catch up phone calls are incredibly short 💘,sarcastic
My coworkers play this fun game where they try to describe bars in la crosse &amp; have me guess which one they’re talking about,sarcastic
The fair-weather fans in all of these threads. Wake up call. Fleury is a human being. Surprise!,sarcastic
"@traves whoa! that's a little too crazy man, slow down",sarcastic
"Wow. Liam Neeson is coming across as a rational man,isn't he!!?",sarcastic
"No joke, air-fried Twisted Teas are THE BEST.",sarcastic
"I find it hilarious that ‘black and white’ or ‘all or nothing’ thinking is considered a cognitive distortion and is a symptom of several disorders, and yet it remains a pillar of American (and Western) culture.  It’s almost like…. our culture is toxic 🤔",sarcastic
It would be nice if my body would let me sleep...,sarcastic
"@Mythical So worried about him. But if you're looking to save him, based on the topography I'd say it's somewhere on the east coast. Perhaps the Carolinas?",sarcastic
All the shade i have been hearing about Ben Platt being unbelievable as a teenager in the @DearEvanHansen movie  boggles me.  Does nobody have any memories of Grease???  Name 1 actor on that film who believably looked high school age!,sarcastic
Drum and bass is dangerous stuff don't you know.. #FabricReview 🙏🏻🙏🏻🙏🏻,sarcastic
the manliest thing I can think of is when the men from the World Cup passionately sing their national anthem,sarcastic
Love a good cry 👌🏻,sarcastic
Perfect way to end a 2+ hour @SunCountryAir deley: getting stuck on the tarmack at @mspairport waiting to go to a gate for almost an hour 🙄,sarcastic
"If your website still has a google plus share button, forgive me if I’m not tripping over myself to take your information as credible or current.",sarcastic
it's too bad i forgot how to play my clarinet so close to my recital,sarcastic
but clinton's emails! oh. emm. fucking. gee.  clinton's god damnèd emails.  the humanity of it all.  🤮 https://t.co/cibY5Tn9s6,sarcastic
@goldfishbabe101 crispy all day every day over here ✌🏻,sarcastic
@adorinqdwt @dwtridesgnf Yes the racist is so cool!!!,sarcastic
Putting the toilet paper roll on so that it hangs under instead of over is a crime worthy of the death penalty,sarcastic
Synthwave communities really love pessimism don't they haha Any upbeat energy and people get upset at ya,sarcastic
@avsmph But how can we possibly deal with a human experience we haven't first relentlessly quantified???,sarcastic
"The Drew Barrymore Show is an absolute trainwreck. Like The Tony Danza Show, every two minutes is a clip for The Soup.",sarcastic
It's soooo great that I've taken pain medication and my back is still hurting 😩😩😩😩😩😩,sarcastic
Turned 25 today but woke up with $600 from the IRS in my bank account so quarter life crisis has been postponed,sarcastic
Only a a President as strong and decisive as @realDonaldTrump would force the FDA to OK a drug even before clinical trial results are in.  No need to wait for such silly formalities - people have been taking the drug for years and most are still alive and fine! #OkToTry #Gotrump https://t.co/IdxTJ7kucp,sarcastic
I reverse imaged searched a selfie and it under visually similar images it is exclusively asian woman my am I white passing narrative is quaking,sarcastic
also that jacket he wore yesterday i’m gonna rip my eyes out :/,sarcastic
"@kagune_kun despicable tweet, my liege",sarcastic
Lovely day to be stuck at the mall with a dead battery.,sarcastic
"So now that it's not getting banned, should I download TikTok?",sarcastic
"Horse dancing is my new favorite Olympic sport, I have no clue what’s happening, but this is incredible",sarcastic
I just love when Twitter decides to reload the timeline seconds after you just opened it up and are in the middle of reading it.,sarcastic
somebody tell these birds to be quiet because they not listening to me,sarcastic
this bruh rly told me “Ur anger issues are my playground🥰”   so uhh hmu if u wana be friends bc i need new ones k thx(:,sarcastic
this just in: phobias CAN be chosen and you CAN get rid of them by just not being scared! 🥰 /s,sarcastic
every time i send my mom pictures of me and one of my friends doing fun things the first question she asks is if we're on a date what are you trying to tell me mother,sarcastic
"Are GoFundMe accounts a form of socialism?  I don’t have enough money to pay my bills, so let me create an account an ask for money to help pay my bills. ??",sarcastic
